rank,scats_site,total_volume,months_present,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band
457,2018,232830584,147,2014-01,2026-04,1583881.52,1854901,2019-10,1854901,0.043195,140895649448,26.13919,Top 10%
458,2909,232673307,147,2014-01,2026-04,1582811.61,1954493,2024-03,1954493,0.043166,141128322755,26.182356,Top 10%
459,2597,232072930,147,2014-01,2026-04,1578727.41,2076577,2025-03,2076577,0.043055,141360395685,26.225411,Top 10%
460,3213,231869207,147,2014-01,2026-04,1577341.54,1832618,2019-10,1832618,0.043017,141592264892,26.268428,Top 10%
461,3737,231679248,147,2014-01,2026-04,1576049.31,1853093,2018-05,1853093,0.042982,141823944140,26.311409,Top 10%
462,398,231642612,147,2014-01,2026-04,1575800.08,2670744,2024-03,2670744,0.042975,142055586752,26.354384,Top 10%
463,4584,231624761,147,2014-01,2026-04,1575678.65,2029246,2019-05,2029246,0.042971,142287211513,26.397355,Top 10%
464,785,231545008,147,2014-01,2026-04,1575136.11,1919813,2025-10,1919813,0.042957,142518756521,26.440312,Top 10%
465,923,231332879,147,2014-01,2026-04,1573693.05,2085067,2021-11,2085067,0.042917,142750089400,26.483229,Top 10%
466,190,231278867,147,2014-01,2026-04,1573325.63,2900590,2025-06,2900590,0.042907,142981368267,26.526136,Top 10%
467,744,231209607,147,2014-01,2026-04,1572854.47,1805463,2018-03,1805463,0.042894,143212577874,26.569031,Top 10%
468,4772,230900268,147,2014-01,2026-04,1570750.12,2046908,2018-10,2046908,0.042837,143443478142,26.611868,Top 10%
469,3055,230663736,147,2014-01,2026-04,1569141.06,2409719,2024-10,2409719,0.042793,143674141878,26.654661,Top 10%
470,3946,230637428,147,2014-01,2026-04,1568962.1,2072552,2025-10,2072552,0.042788,143904779306,26.697449,Top 10%
471,4165,230577039,147,2014-01,2026-04,1568551.29,1922184,2015-10,1922184,0.042777,144135356345,26.740226,Top 10%
472,4999,230569580,147,2014-01,2026-04,1568500.54,2080494,2025-10,2080494,0.042776,144365925925,26.783002,Top 10%
473,4183,230478003,147,2014-01,2026-04,1567877.57,1873596,2017-03,1873596,0.042759,144596403928,26.82576,Top 10%
474,1023,230133793,147,2014-01,2026-04,1565536.01,2315498,2022-03,2315498,0.042695,144826537721,26.868455,Top 10%
475,2000,229750729,147,2014-01,2026-04,1562930.13,1863962,2014-05,1863962,0.042624,145056288450,26.911079,Top 10%
476,2034,229653935,147,2014-01,2026-04,1562271.67,2067920,2026-02,2067920,0.042606,145285942385,26.953685,Top 25%
477,3399,229617650,147,2014-01,2026-04,1562024.83,1805131,2019-03,1805131,0.042599,145515560035,26.996284,Top 25%
478,3065,229410129,147,2014-01,2026-04,1560613.12,1775392,2025-10,1775392,0.042561,145744970164,27.038844,Top 25%
479,4963,229276187,147,2014-01,2026-04,1559701.95,1737618,2024-10,1737618,0.042536,145974246351,27.08138,Top 25%
480,614,229239188,147,2014-01,2026-04,1559450.26,2047327,2024-11,2047327,0.042529,146203485539,27.123909,Top 25%
481,5286,229232768,147,2014-01,2026-04,1559406.59,2237067,2021-11,2237067,0.042528,146432718307,27.166436,Top 25%
482,1138,229152479,147,2014-01,2026-04,1558860.4,1847237,2019-05,1847237,0.042513,146661870786,27.208949,Top 25%
483,2933,228915258,147,2014-01,2026-04,1557246.65,2010723,2019-08,2010723,0.042469,146890786044,27.251418,Top 25%
484,2181,228672555,147,2014-01,2026-04,1555595.61,1976240,2025-10,1976240,0.042424,147119458599,27.293842,Top 25%
485,3236,228410823,147,2014-01,2026-04,1553815.12,2036569,2020-12,2036569,0.042375,147347869422,27.336217,Top 25%
486,168,228322699,147,2014-01,2026-04,1553215.64,1856394,2018-08,1856394,0.042359,147576192121,27.378576,Top 25%
487,775,228274981,147,2014-01,2026-04,1552891.03,3772314,2024-05,3772314,0.04235,147804467102,27.420925,Top 25%
488,860,227760150,147,2014-01,2026-04,1549388.78,1751680,2021-03,1751680,0.042254,148032227252,27.46318,Top 25%
489,777,227631720,147,2014-01,2026-04,1548515.1,1829976,2025-10,1829976,0.042231,148259858972,27.50541,Top 25%
490,2183,227440764,147,2014-01,2026-04,1547216.08,1986316,2025-10,1986316,0.042195,148487299736,27.547606,Top 25%
491,4263,227379093,147,2014-01,2026-04,1546796.55,1878298,2014-10,1878298,0.042184,148714678829,27.589789,Top 25%
492,2603,227217287,147,2014-01,2026-04,1545695.83,1730338,2019-10,1730338,0.042154,148941896116,27.631943,Top 25%
493,4676,227175147,147,2014-01,2026-04,1545409.16,2938017,2024-07,2938017,0.042146,149169071263,27.674089,Top 25%
494,251,227129022,147,2014-01,2026-04,1545095.39,1870780,2019-03,1870780,0.042137,149396200285,27.716226,Top 25%
495,1396,227025325,147,2014-01,2026-04,1544389.97,1857773,2025-10,1857773,0.042118,149623225610,27.758344,Top 25%
496,2814,226905626,147,2014-01,2026-04,1543575.69,1976623,2020-12,1976623,0.042096,149850131236,27.80044,Top 25%
497,3125,226679714,147,2014-01,2026-04,1542038.87,2900900,2020-06,2900900,0.042054,150076810950,27.842494,Top 25%
498,962,226524685,147,2014-01,2026-04,1540984.25,1857891,2017-10,1857891,0.042025,150303335635,27.88452,Top 25%
499,176,226398744,147,2014-01,2026-04,1540127.51,1940194,2018-10,1940194,0.042002,150529734379,27.926521,Top 25%
500,2797,226281211,147,2014-01,2026-04,1539327.97,1903805,2025-10,1903805,0.04198,150756015590,27.968502,Top 25%
