site_id,first_avg,site_name,last_avg,absolute_growth,growth_pct,cv,mean_volume,lifecycle_type
113,985644.0,MAROONDAH / STREETATION / WILLIAMS,890245.9166666666,-95398.08333333337,-9.678756562545237,0.22050250251079492,962455.9931972789,Stable
1138,1532191.0833333333,SPRINGVALE / DONVALE RETIRMENT VILLAGE ENT,1615129.5,82938.41666666674,5.413059609133832,0.1403312025687509,1558860.4013605441,Stable
1139,919219.8333333334,DORSET / GOLF LINKS / THE RANGE BVD,480118.75,-439101.0833333334,-47.76888698550347,0.39269870207176066,534727.619047619,Decline
114,1117946.9166666667,WHITEHORSE / CHAPEL,1031849.4166666666,-86097.50000000012,-7.701394289517186,0.1771516238918798,993133.4965986394,Stable
1140,878802.3333333334,,991471.5,112669.16666666663,12.820763258480191,0.127912751581436,933652.3197278911,Stable
1141,378170.25,COLLINS / HARBOUR,293421.1666666667,-84749.08333333331,-22.410298888750056,0.19430055150876208,348571.8231292517,Stable
1142,215236.83333333334,COLLINS / NAVIGATION DR,185623.41666666666,-29613.416666666686,-13.75852646038744,0.9664806142866988,301416.6462585034,Volatile
1144,2585782.3333333335,BORONIA NEAR AMESBURY & ROXBURGH,2522582.4166666665,-63199.91666666698,-2.4441313505764395,0.11617521107871655,2584331.1836734693,Stable
1145,1277066.8333333333,CRANBOURNE / CLARENDON,1375612.8333333333,98546.0,7.716589095245734,0.15510650483703592,1297131.3945578232,Stable
1146,490859.0833333333,SNEYDES ROAD / BOARDWALK BLVD,711349.5,220490.4166666667,44.919290312273944,0.17300867577959095,653278.6462585034,Growth
1147,552001.75,LYSTERFIELD / WELLINGTON,570730.4166666666,18728.666666666628,3.392863639774082,0.1364895015580328,580184.2448979592,Stable
1148,572939.0833333334,HALLAM STH BETWEEN WILLOW & CENTRE,645786.5833333334,72847.5,12.71470250836731,0.23119502984670373,552753.7278911564,Stable
1149,523405.3333333333,HOGANS ROAD / DOWLING AVENUENUE,649995.3333333334,126590.00000000006,24.185844495279643,0.18315669987291286,592381.119047619,Stable
115,1193837.75,MAROONDAH / SURREY,1075826.3333333333,-118011.41666666674,-9.88504649536059,0.1444335318393267,1101530.8639455782,Stable
1150,1065422.8333333333,HEIDELBERG / WESTGARTH,846571.4166666666,-218851.41666666663,-20.541273362985617,0.1623674495413905,954654.3605442176,Decline
1151,953882.25,BURGUNDY NEAR CAPE,731769.8333333334,-222112.41666666663,-23.285097994712306,0.35077348525697066,644366.5170068027,Decline
1152,456892.6666666667,SUNSHINE / OLYMPIA,503279.5,46386.833333333314,10.152676266781837,0.11982408345105869,501672.38095238095,Stable
1154,600896.3333333334,AITKEN / GRAND,857205.1666666666,256308.83333333326,42.65441792788439,0.1889240966501441,758507.8961038961,Growth
1156,2631353.25,SOUTH GIPPSLAND HIGHWAY BETWEEN STATION / LOCH,2275124.6666666665,-356228.5833333335,-13.537847240135223,0.15579556735791097,2565124.3673469387,Decline
1157,558854.9166666666,BALLAN / BOLTON,871840.25,312985.3333333334,56.00475615391534,0.20594204050886616,699936.4896551725,Growth
1158,58549.333333333336,COLEMANS / PRODUCE,178489.83333333334,119940.5,204.85374157405718,0.36788450496389147,128709.10884353741,Volatile
1159,1123.8333333333333,,336452.0,335328.1666666667,29837.891146374022,0.7525464939720937,251747.63025210085,Growth
116,720614.6666666666,,561657.75,-158956.91666666663,-22.05851809843818,0.15241280710088487,645628.5578231292,Decline
1160,275275.9166666667,MCCLELLAND DRV / QUARRYRD,309851.5833333333,34575.66666666663,12.560367461616526,0.17123079417809794,315483.96350364963,Stable
1161,493843.3333333333,WHITEHALL ST NEAR BUNBURY,914092.9166666666,420249.5833333333,85.09775367356718,0.351954643527918,756247.5918367347,Growth
1162,705736.1666666666,DAVID MUNROE DR / STREETAINSBY CR,621495.6666666666,-84240.5,-11.936542858202204,0.14876872050261208,664272.7285714286,Stable
1164,739826.0,SPRINGVALE / OLD WARRANDYTE,821716.5833333334,81890.58333333337,11.068897731809017,0.14029152895972602,775764.7959183673,Stable
1165,947339.8333333334,NEPEAN / OAKBANK / EAGLE,769828.5,-177511.33333333337,-18.737872840070242,0.14249210727853037,896166.4421768708,Decline
1166,729024.25,EPSOM ROAD / SHOPPING CENTRE ACCESS,585699.8333333334,-143324.41666666663,-19.659759831948886,0.1377431985456149,646861.6326530612,Decline
1167,5542.25,BOLTON ST NEAR WITHERS ST,772431.75,766889.5,13837.15097658893,0.7329185354115122,454963.22302158276,Growth
1168,10103.666666666666,AQUEDUCT RD NEAR ERINNE CT,971806.1666666666,961702.5,9518.351423575601,0.6529603556337645,697975.4912280702,Growth
1169,580464.8333333334,GOVERNOR / BURDEKIN,503513.4166666667,-76951.41666666669,-13.256861096092818,0.18122985493459665,503398.6129032258,Stable
117,2650282.25,MAROONDAH / SPRINGVALE,2398872.5,-251409.75,-9.486150012890135,0.16527120572407952,2792803.482993197,Decline
1170,1176232.9166666667,STUD NEAR TIMBERTOP,1041926.5,-134306.41666666674,-11.41835216168567,0.12336484078421947,1173105.5850340135,Decline
1171,778163.8333333334,FRANKSTON-DANDENONG / COLEMANS,837284.0833333334,59120.25,7.597403974270199,0.13529392138370966,804995.0204081633,Stable
1174,428228.25,FORSYTH / FEDERATION BLVD,859740.0833333334,431511.8333333334,100.76678344628907,0.31968739839092514,648346.612244898,Growth
1176,341288.6666666667,MAROONDAH HIGHWAY / DON / ST LEONARDS,293077.0,-48211.666666666686,-14.12636028542798,0.17219133144202028,332569.0544217687,Stable
1177,351954.8333333333,WALKER / LANGHORNE,229592.66666666666,-122362.16666666666,-34.766440201370536,0.48044363360939535,309201.2244897959,Volatile
1178,1466850.3333333333,FLEMINGTON / RC-HOSPITAL ENTRANCE,1316184.9166666667,-150665.4166666665,-10.271355791581545,0.14286954484431041,1348277.857142857,Decline
118,554318.0,HULL / MOOROOLBARK,527816.0,-26502.0,-4.781010178273122,0.121107559282224,545946.3605442176,Stable
1180,591270.3333333334,HEATHERTON NEAR LIEGE,774938.0833333334,183667.75,31.063244618507834,0.15409492688531193,678182.6802721089,Growth
1181,777839.6666666666,HEATHERTON / LINK,994199.25,216359.58333333337,27.815447399399794,0.14670765808395117,900152.0680272109,Growth
1182,1868468.6666666667,PRINCES HIGHWAY EAST / LINK,1869395.9166666667,927.25,0.04962620013608291,0.133649397300321,1932233.9591836734,Stable
1183,505528.5833333333,BARKLY / SUMMERHILL,423073.5,-82455.08333333331,-16.310666904261755,0.15514173808042428,475073.8095238095,Stable
1184,593541.8333333334,MCGREGOR / HENRY,901141.1666666666,307599.33333333326,51.824372952089014,0.22438724187134126,672067.1379310344,Growth
1185,1218084.4166666667,FERNTREE GULLY NEAR KATHRYN,1193967.5,-24116.916666666744,-1.9799051967731087,0.12088409725356926,1210322.4897959183,Stable
1186,972544.0833333334,OLD GEELONG / KMART DISTRIBUTION CENTRE,930658.25,-41885.83333333337,-4.306831335580422,0.22414281584181753,916592.3605442176,Stable
1188,228251.5,COLLINS / MERCHANT,276624.1666666667,48372.666666666686,21.19270483070941,0.2869475722389003,290411.90476190473,Volatile
119,1080457.0,MAROONDAH / ROOKS,900027.5833333334,-180429.41666666663,-16.699361165383408,0.13156659072370827,975884.6462585034,Decline
1190,1814014.25,DENMARK / STREETEVENSON,2066109.0,252094.75,13.89706558258845,0.17724768866918875,1806132.142857143,Growth
1191,446981.9166666667,CHARLES GRIMES BRIDGE OFF RAMP,241646.5,-205335.4166666667,-45.93819324905575,0.28191915841443427,301155.79591836734,Decline
1192,661838.4166666666,WHITE NEAR DAVEY,495482.1666666667,-166356.24999999994,-25.135478057899576,0.18761597110750414,579663.5714285715,Decline
1195,1345899.9166666667,WESTALL / IKEA ACCESS,1151196.9166666667,-194703.0,-14.466380270103043,0.13901295430334196,1255791.306122449,Decline
1196,1431766.5833333333,PRINCES HIGHWAY E / GARDEN / IKEA ACCESS,1350265.9166666667,-81500.66666666651,-5.692315187083266,0.1250531602654455,1422245.8979591837,Stable
1197,1288716.6666666667,KOROROIT / FERGUSON,3644420.5,2355703.833333333,182.79455013385407,0.5211376840783363,2312456.353741497,Growth
1198,563204.6666666666,THOMPSONS / WILLIAM THWAITES BVD,1196206.75,633002.0833333334,112.39290453322477,0.3671072036641597,829088.6326530612,Growth
120,1801403.1666666667,MOUNTAIN HIGHWAY STH OF BARMAH,1692882.8333333333,-108520.33333333349,-6.024211311571109,0.1312769707321027,1789304.4217687075,Stable
1200,652318.0833333334,VINEYARD / MCDOUGALL,819166.6666666666,166848.58333333326,25.57779518862026,0.15328508919025205,718905.7278911564,Growth
1202,1323399.3333333333,MAIN ROAD EAST NEAR STRADBROKE DRIVE,1312856.75,-10542.583333333256,-0.7966290346224487,0.09866124119400277,1327927.6394557822,Stable
1203,717229.5833333334,RINGWOOD-WARRANDYTE / MILNE,737767.75,20538.166666666628,2.8635414857283554,0.1315070678933945,754438.619047619,Stable
1204,295727.3333333333,GLEN EIRA NEAR QUAT QUATTA AVE,241205.83333333334,-54521.49999999997,-18.436408763928927,0.12906384428061057,271437.3333333333,Stable
1205,538063.0833333334,WESTWOOD DR / INGLEWOOD DR / COMMERCIAL ROAD,979842.5,441779.4166666666,82.10550590644807,0.25226726254572324,793971.7823129252,Growth
1207,476318.8333333333,JACKSONS ROAD / STREET MARYS SEMINARY / ACCESS,428267.5,-48051.333333333314,-10.08806076322127,0.16140178242524958,456717.65986394556,Stable
1208,337008.0833333333,HALLAM / ORMOND / LYNBROOK,842634.25,505626.1666666667,150.03383944549304,0.2382741505252297,761148.7619047619,Growth
1209,882668.25,EAST BOUNDARY ROAD / ARDENA CRT,928243.0,45574.75,5.163293230497415,0.147254620364095,893112.2448979592,Stable
121,2254682.5833333335,MAROONDAH / MITCHAM,2337900.75,83218.16666666651,3.6909038674364703,0.18179345654115261,2287373.6258503404,Stable
1211,674294.3333333334,CARDINIA / HENRY / RIX,1633125.5,958831.1666666666,142.19771978903375,0.3671150710192968,1193184.850340136,Growth
1212,304852.3333333333,HENRY / VILLAGE WAY / CAVERSHAM,559682.0,254829.6666666667,83.59118130417241,0.24247029986655994,510113.4829931973,Growth
1213,6551.583333333333,,322668.3333333333,316116.75,4825.043564532747,0.6785202897973747,204984.95918367346,Growth
1214,36897.5,,321738.0,284840.5,771.9777762721051,0.65517587013483,204392.0612244898,Growth
1215,239649.5,POINT COOK / SALTWATER,626481.1666666666,386831.6666666666,161.41559513650836,0.37159686467081504,478222.1904761905,Growth
1216,268565.5,HARVEST HOME / EDEN VALE BVD / REDDING RISE,172048.66666666666,-96516.83333333334,-35.93791210462005,0.5516013408773556,214799.63636363635,Volatile
1217,584986.75,EPPING / HARVEST HOME,663370.3333333334,78383.58333333337,13.399206620206932,0.32557361078863856,736944.0692307692,Volatile
1218,588699.1666666666,LEAKES / MORRIS,1604313.4166666667,1015614.2500000001,172.51837738290217,0.4607115397629975,991440.8163265307,Growth
1219,104120.08333333333,FOLEYS / LENNON PARKWAY / CENTRAL PARK BVD,343180.0833333333,239060.0,229.60027724398353,0.39207895064694603,264969.34831460676,Growth
122,841624.5833333334,MT DANDENONG / HAWTHORY,780108.75,-61515.83333333337,-7.309177340055125,0.11701277241132202,812635.5918367347,Stable
1220,1038926.3333333334,LOWER HEIDELBERG BETWEEN CARLSBERG / GLENARD,2170767.75,1131841.4166666665,108.94337551683964,0.35782857972655746,1634811.2448979593,Growth
1225,399034.4166666667,LIVERPOOL / GLASGOW,368725.0833333333,-30309.333333333372,-7.59566896172073,0.1289237149317048,401185.5986394558,Stable
1226,4450.333333333333,MCGRATH / BLACK FOREST,347339.0,342888.6666666667,7704.7861583402,0.42658691104005575,283237.6802721088,Growth
1227,214603.58333333334,MCGRATH / BULBAN,323315.3333333333,108711.74999999997,50.65700596021422,0.22484127391078804,290275.7704918033,Stable
1229,652524.4166666666,JOHNSTONE ST BETWEEN PEARCEDALE PDE / LORRAINE,819471.25,166946.83333333337,25.584764197201824,0.1685062789365154,772351.5510204082,Growth
1230,29383.416666666668,GOURLAY / LANSFIELD DRIVE,645886.75,616503.3333333334,2098.1335844197833,0.6507714482583071,436071.38732394367,Growth
1234,791989.1666666666,PRINCES HIGHWAY EAST (EAST) / BEACONSFIELD-BERWICK…,1349099.1666666667,557110.0000000001,70.34313390229455,0.19357127720834313,1128366.5918367347,Growth
1235,720956.5833333334,,1164379.5833333333,443422.9999999999,61.504813223265046,0.24362329978289196,984221.5918367347,Growth
1236,581487.3333333334,PLENTY / MASONS / HAZEL GLEN DRV,693254.0,111766.66666666663,19.220825675767074,0.14625905783113474,656964.0340136054,Stable
1237,816807.5833333334,WALKER / MASON,780904.5,-35903.08333333337,-4.3955374638927145,0.13979912559902447,774557.693877551,Stable
1238,413757.1666666667,GEORGE / RUDDOCK,517603.0833333333,103845.91666666663,25.098276243352068,0.14683659224416393,493753.0544217687,Stable
124,1435556.25,MAROONDAH / DEEP CREEK,1323263.6666666667,-112292.58333333326,-7.822234993113872,0.13194794738419982,1372462.2585034014,Stable
1240,643871.8333333334,GREENS / KEY / PACIFIC,877779.0833333334,233907.25,36.32823147256791,0.15460508392259037,788739.9931972789,Growth
1241,1248600.25,ST KILDA RD NEAR COMMERCIAL RD,672349.1666666666,-576251.0833333334,-46.15176741581891,0.2852749647013223,896953.4761904762,Decline
